Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud,Loc
náhuatl,Veracruz De Ignacio De La Llave,Tantima,el aguacate,,,,,,El Aguacate
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,el aguacate,,,,,,El Aguacate
náhuatl,San Luis Potosí,Tampacán,el aguacate (centro la bajada),,,,,,El Aguacate (Centro la Bajada)
náhuatl,Hidalgo,Tepehuacán de Guerrero,el aguacate (el aguacatito),,,,,,El Aguacate (El Aguacatito)
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el aguacate (jardin viejo),,,,,,El Aguacate (Jardín Viejo)
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,el aguacate barrio abajo,,,,,,El Aguacate Barrio Abajo
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,el aguacate barrio arriba,,,,,,El Aguacate Barrio Arriba
náhuatl,Veracruz De Ignacio De La Llave,Chalma,el aguacate chico,,,,,,El Aguacate Chico
náhuatl,Veracruz De Ignacio De La Llave,Chalma,el aguacate grande,,,,,,El Aguacate Grande
náhuatl,Veracruz De Ignacio De La Llave,Tempoal,el aguacate terrero,,,,,,El Aguacate Terrero
náhuatl,Guerrero,Taxco de Alarcón,el aguacatito,,,,,,El Aguacatito
náhuatl,San Luis Potosí,Ciudad Valles,el aguaje,,,,,,El Aguaje
náhuatl,Veracruz De Ignacio De La Llave,Zongolica,el aguaje chico,,,,,,El Aguaje Chico
náhuatl,Veracruz De Ignacio De La Llave,Tepetzintla,el aguila,,,,,,El Águila
náhuatl,México,Xalatlaco,el aguila (la mesa),,,,,,El Águila (La Mesa)
náhuatl,Michoacán De Ocampo,Aquila,el ahijadero,,,,,,El Ahijadero
náhuatl,Puebla,Coxcatlán,el ahuaje,,,,,,El Ahuaje
náhuatl,Guerrero,Tixtla de Guerrero,el ahuejote,,,,,,El Ahuejote
náhuatl,Puebla,Venustiano Carranza,el ajengibre,,,,,,El Ajengibre
náhuatl,Guerrero,Olinalá,el alcanfor,,,,,,El Alcanfor
náhuatl,San Luis Potosí,Aquismón,el alitze,,,,,,El Alitze
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el alto,,,,,,El Alto
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el alto,,,,,,El Alto
náhuatl,Hidalgo,Chapulhuacán,el amolar,,,,,,El Amolar
náhuatl,Puebla,Hueytamalco,el anayal,,,,,,El Anayal
náhuatl,Veracruz De Ignacio De La Llave,Tamiahua,el anono,,,,,,El Anono
náhuatl,México,Tianguistenco,el apilulco,,,,,,El Apilulco
náhuatl,San Luis Potosí,Axtla de Terrazas,el aquichal,,,,,,El Aquichal
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el aquiche,,,,,,El Aquiche
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el aral,,,,,,El Aral
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el arbolito,,,,,,El Arbolito
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,el arbolito,,,,,,El Arbolito
náhuatl,Hidalgo,Yahualica,el arenal,,,,,,El Arenal
náhuatl,Puebla,Hueytamalco,el arenal,,,,,,El Arenal
náhuatl,Puebla,Jonotla,el arenal,,,,,,El Arenal
náhuatl,Puebla,Pahuatlán,el arenal,,,,,,El Arenal
náhuatl,Puebla,Zoquiapan,el arenal,,,,,,El Arenal
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el arenal,,,,,,El Arenal
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,el arenal,,,,,,El Arenal
náhuatl,Veracruz De Ignacio De La Llave,Tamalín,el armadillo,,,,,,El Armadillo
náhuatl,Michoacán De Ocampo,Aquila,el astillero,,,,,,El Astillero
náhuatl,Michoacán De Ocampo,Aquila,el atandabo,,,,,,El Atandabo
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el avalo,,,,,,El Ávalo
náhuatl,Puebla,Francisco Z. Mena,el bajio,,,,,,El Bajío
náhuatl,Hidalgo,Tlanchinol,el balcon,,,,,,El Balcón
náhuatl,San Luis Potosí,Xilitla,el balcon,,,,,,El Balcón
náhuatl,Hidalgo,Chapulhuacán,el banco,,,,,,El Banco
náhuatl,San Luis Potosí,Tamazunchale,el banco (san francisco),,,,,,El Banco (San Francisco)
náhuatl,San Luis Potosí,Ciudad Valles,el barajeño,,,,,,El Barajeño
náhuatl,Hidalgo,Huautla,el barbecho,,,,,,El Barbecho
náhuatl,Hidalgo,Lolotla,el barco,,,,,,El Barco
náhuatl,Hidalgo,Tepehuacán de Guerrero,el barco,,,,,,El Barco
náhuatl,San Luis Potosí,Xilitla,el barrio,,,,,,El Barrio
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el barrio,,,,,,El Barrio
náhuatl,Hidalgo,Chapulhuacán,el barrio (barrio del carmen),,,,,,El Barrio (Barrio del Carmen)
náhuatl,Guerrero,José Joaquín de Herrera,el barzamo,,,,,,El Barzamo
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el basuche,,,,,,El Basuche
náhuatl,San Luis Potosí,Tanquián de Escobedo,el basuche,,,,,,El Basuche
náhuatl,San Luis Potosí,Tampamolón Corona,el batan,,,,,,El Batán
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,el becerro,,,,,,El Becerro
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el bejarito,,,,,,El Bejarito
náhuatl,Veracruz De Ignacio De La Llave,Castillo de Teayo,el bejucal,,,,,,El Bejucal
náhuatl,Michoacán De Ocampo,Aquila,el bonete,,,,,,El Bonete
náhuatl,San Luis Potosí,Xilitla,el bordo,,,,,,El Bordo
náhuatl,Hidalgo,San Felipe Orizatlán,el brasilar,,,,,,El Brasilar
náhuatl,San Luis Potosí,Ciudad Valles,el bufalo,,,,,,El Búfalo
náhuatl,Veracruz De Ignacio De La Llave,Ixtaczoquitlán,el caballito,,,,,,El Caballito
náhuatl,San Luis Potosí,Tamuín,el cadillo,,,,,,El Cadillo
náhuatl,Hidalgo,Jaltocan,el cafetal,,,,,,El Cafetal
náhuatl,Puebla,Xicotepec,el cajon,,,,,,El Cajón
náhuatl,Puebla,Hueytamalco,el calabozo,,,,,,El Calabozo
náhuatl,San Luis Potosí,Tancanhuitz,el caliche,,,,,,El Caliche
náhuatl,Puebla,Acajete,el callejon,,,,,,El Callejón
náhuatl,Veracruz De Ignacio De La Llave,Omealca,el callejon,,,,,,El Callejón
náhuatl,Guerrero,Chilapa de Álvarez,el calvario,,,,,,El Calvario
náhuatl,Guerrero,Tixtla de Guerrero,el calvario,,,,,,El Calvario
náhuatl,Puebla,Acteopan,el calvario,,,,,,El Calvario
náhuatl,Michoacán De Ocampo,Aquila,el calvario (cruces de ostula),,,,,,El Calvario (Cruces de Ostula)
náhuatl,Puebla,Zinacatepec,el calvario (el cerrito),,,,,,El Calvario (El Cerrito)
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el camaron,,,,,,El Camarón
náhuatl,Hidalgo,Chapulhuacán,el campanario,,,,,,El Campanario
náhuatl,Veracruz De Ignacio De La Llave,Nogales,el campanario,,,,,,El Campanario
náhuatl,Veracruz De Ignacio De La Llave,Tequila,el campanario,,,,,,El Campanario
náhuatl,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,el campo,,,,,,El Campo
náhuatl,Michoacán De Ocampo,Aquila,el campo de huahua (la tinaja),,,,,,El Campo de Huahua (La Tinaja)
náhuatl,Morelos,Jojutla,el canalito,,,,,,El Canalito
náhuatl,Puebla,Hueytamalco,el canelo,,,,,,El Canelo
náhuatl,Michoacán De Ocampo,Aquila,el cangrejal (ticuixila),,,,,,El Cangrejal (Ticuixila)
náhuatl,Veracruz De Ignacio De La Llave,Chiconamel,el cañal,,,,,,El Cañal
náhuatl,San Luis Potosí,Xilitla,el cañon,,,,,,El Cañón
náhuatl,San Luis Potosí,Ciudad Valles,el cañon del taninul (el abra),,,,,,El Cañón del Taninul (El Abra)
náhuatl,Guerrero,Teloloapan,el capire,,,,,,El Capire
náhuatl,Michoacán De Ocampo,Aquila,el capire,,,,,,El Capire
náhuatl,San Luis Potosí,Aquismón,el caporal uno,,,,,,El Caporal Uno
náhuatl,San Luis Potosí,Tancanhuitz,el capricho,,,,,,El Capricho
náhuatl,Guerrero,Taxco de Alarcón,el capulin,,,,,,El Capulín
náhuatl,Hidalgo,Chapulhuacán,el capulin,,,,,,El Capulín
náhuatl,Veracruz De Ignacio De La Llave,Texcatepec,el capulin,,,,,,El Capulín
náhuatl,Puebla,Puebla,el capulo (la quebradora),,,,,,El Capulo (La Quebradora)
náhuatl,Guerrero,José Joaquín de Herrera,el caracol,,,,,,El Caracol
náhuatl,Puebla,Chilchotla,el carmen,,,,,,El Carmen
náhuatl,Puebla,Tepatlaxco de Hidalgo,el carmen (tecruz),,,,,,El Carmen (Tecruz)
náhuatl,Tlaxcala,Teolocholco,el carmen aztama,,,,,,El Carmen Aztama
náhuatl,Puebla,San Sebastián Tlacotepec,el carpintero,,,,,,El Carpintero
náhuatl,San Luis Potosí,Ciudad Valles,el carpintero (el coroso),,,,,,El Carpintero (El Coroso)
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el carril,,,,,,El Carril
náhuatl,Veracruz De Ignacio De La Llave,Tlaquilpa,el carril (monera),,,,,,El Carril (Monera)
náhuatl,Hidalgo,San Felipe Orizatlán,el carrizal,,,,,,El Carrizal
náhuatl,San Luis Potosí,Tamazunchale,el carrizal,,,,,,El Carrizal
náhuatl,San Luis Potosí,Tampamolón Corona,el carrizal,,,,,,El Carrizal
náhuatl,San Luis Potosí,Xilitla,el carrizal,,,,,,El Carrizal
náhuatl,Guerrero,Ahuacuotzingo,el carrizo,,,,,,El Carrizo
náhuatl,Guerrero,Olinalá,el carrizo,,,,,,El Carrizo
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el carrizo,,,,,,El Carrizo
náhuatl,Hidalgo,San Felipe Orizatlán,el cartucho,,,,,,El Cartucho
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el cascajal,,,,,,El Cascajal
náhuatl,Guerrero,Copalillo,el cascalote,,,,,,El Cascalote
náhuatl,Durango,Mezquital,el catorce,,,,,,El Catorce
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el catorce (buenavista molino),,,,,,El Catorce (Buenavista Molino)
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el catorce (hidalgo amajac),,,,,,El Catorce (Hidalgo Amajac)
náhuatl,Michoacán De Ocampo,Aquila,el cayaco,,,,,,El Cayaco
náhuatl,Michoacán De Ocampo,Aquila,el cayaquito,,,,,,El Cayaquito
náhuatl,Puebla,Ixtacamaxtitlán,el cebollero,,,,,,El Cebollero
náhuatl,San Luis Potosí,Tampacán,el cedral,,,,,,El Cedral
náhuatl,Veracruz De Ignacio De La Llave,Tamalín,el cedral (poblado el cedral),,,,,,El Cedral (Poblado el Cedral)
náhuatl,Puebla,Jonotla,el cedro,,,,,,El Cedro
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,el cedro,,,,,,El Cedro
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el centenario,,,,,,El Centenario
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el centenario,,,,,,El Centenario
náhuatl,San Luis Potosí,Tamuín,el centinela,,,,,,El Centinela
náhuatl,Veracruz De Ignacio De La Llave,Chiconamel,el cepillo,,,,,,El Cepillo
náhuatl,San Luis Potosí,Tanquián de Escobedo,el cerrito,,,,,,El Cerrito
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el cerrito,,,,,,El Cerrito
náhuatl,Veracruz De Ignacio De La Llave,Nogales,el cerrito,,,,,,El Cerrito
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el cerrito (la concepcion),,,,,,El Cerrito (La Concepción)
náhuatl,Hidalgo,San Felipe Orizatlán,el cerro,,,,,,El Cerro
náhuatl,Puebla,Zihuateutla,el cerro,,,,,,El Cerro
náhuatl,San Luis Potosí,Axtla de Terrazas,el cerro,,,,,,El Cerro
náhuatl,San Luis Potosí,Tamazunchale,el cerro,,,,,,El Cerro
náhuatl,Veracruz De Ignacio De La Llave,Chalma,el cerro,,,,,,El Cerro
náhuatl,Puebla,Francisco Z. Mena,el cerro altamirano,,,,,,El Cerro Altamirano
náhuatl,Morelos,Ayala,el cerro olinche,,,,,,El Cerro Olinche
náhuatl,Veracruz De Ignacio De La Llave,Citlaltépetl,el cerro pelon,,,,,,El Cerro Pelón
náhuatl,Puebla,Tenampulco,el chacal,,,,,,El Chacal
náhuatl,San Luis Potosí,Xilitla,el chalahuite,,,,,,El Chalahuite
náhuatl,San Luis Potosí,Tamazunchale,el chaparral,,,,,,El Chaparral
náhuatl,Veracruz De Ignacio De La Llave,Chiconamel,el chaparral,,,,,,El Chaparral
náhuatl,Veracruz De Ignacio De La Llave,Mecayapan,el chaparral,,,,,,El Chaparral
náhuatl,Puebla,Hueytamalco,el chapopote,,,,,,El Chapopote
náhuatl,Jalisco,Cuautitlán de García Barragán,el chico,,,,,,El Chico
náhuatl,Morelos,Tetela del Volcán,el chilar tepeyehualco,,,,,,El Chilar Tepeyehualco
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el choben,,,,,,El Chobén
náhuatl,Colima,Tecomán,el chococo,,,,,,El Chococo
náhuatl,Colima,Tecomán,el chorizo,,,,,,El Chorizo
náhuatl,Michoacán De Ocampo,Aquila,el chorrito,,,,,,El Chorrito
náhuatl,Hidalgo,Jaltocan,el chote,,,,,,El Chote
náhuatl,Hidalgo,Tepehuacán de Guerrero,el chote,,,,,,El Chote
náhuatl,San Luis Potosí,Tampamolón Corona,el chote,,,,,,El Chote
náhuatl,Veracruz De Ignacio De La Llave,Benito Juárez,el chote,,,,,,El Chote
náhuatl,Veracruz De Ignacio De La Llave,Chontla,el chote,,,,,,El Chote
náhuatl,Veracruz De Ignacio De La Llave,Tantima,el chote,,,,,,El Chote
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el chote (santa teresa),,,,,,El Chote (Santa Teresa)
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el chote la antigua,,,,,,El Chote la Antigua
náhuatl,San Luis Potosí,Ciudad Valles,el choy,,,,,,El Choy
náhuatl,San Luis Potosí,Ciudad Valles,el chuchupe,,,,,,El Chuchupe
náhuatl,Morelos,Tetela del Volcán,el chupamirto,,,,,,El Chupamirto
náhuatl,Veracruz De Ignacio De La Llave,Chalma,el cielo,,,,,,El Cielo
náhuatl,Veracruz De Ignacio De La Llave,Citlaltépetl,el ciruelar,,,,,,El Ciruelar
náhuatl,Colima,Tecomán,el ciruelo,,,,,,El Ciruelo
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el ciruelo,,,,,,El Ciruelo
náhuatl,San Luis Potosí,Tampamolón Corona,el ciruelo,,,,,,El Ciruelo
náhuatl,San Luis Potosí,Tamazunchale,el clerigo,,,,,,El Clérigo
náhuatl,Colima,Cuauhtémoc,el cobano,,,,,,El Cóbano
náhuatl,San Luis Potosí,Tancanhuitz,el coco,,,,,,El Coco
náhuatl,Hidalgo,Huautla,el cojolite,,,,,,El Cojolite
náhuatl,Colima,Manzanillo,el colomo,,,,,,El Colomo
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el colorado,,,,,,El Colorado
náhuatl,Veracruz De Ignacio De La Llave,Tantima,el comodin,,,,,,El Comodín
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el conejo,,,,,,El Conejo
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el coposo,,,,,,El Coposo
náhuatl,San Luis Potosí,Xilitla,el corazon de maria (el campamento),,,,,,El Corazón de María (El Campamento)
náhuatl,Hidalgo,Chapulhuacán,el coyol,,,,,,El Coyol
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el coyol,,,,,,El Coyol
náhuatl,Veracruz De Ignacio De La Llave,Chontla,el coyol,,,,,,El Coyol
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,el coyol,,,,,,El Coyol
náhuatl,Veracruz De Ignacio De La Llave,Tlachichilco,el coyol,,,,,,El Coyol
náhuatl,San Luis Potosí,Tamazunchale,el coyol san francisco,,,,,,El Coyol San Francisco
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el coyolar,,,,,,El Coyolar
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el coyolito,,,,,,El Coyolito
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el coyote,,,,,,El Coyote
náhuatl,Veracruz De Ignacio De La Llave,Tepetzintla,el coyote,,,,,,El Coyote
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el coyote (adalberto machuca),,,,,,El Coyote (Adalberto Machuca)
náhuatl,Hidalgo,Acaxochitlán,el crucero,,,,,,El Crucero
náhuatl,Hidalgo,Huejutla de Reyes,el crucero,,,,,,El Crucero
náhuatl,Hidalgo,Xochiatipan,el crucero,,,,,,El Crucero
náhuatl,Puebla,Eloxochitlán,el crucero,,,,,,El Crucero
náhuatl,Puebla,Yaonáhuac,el crucero,,,,,,El Crucero
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el crucero,,,,,,El Crucero
náhuatl,Veracruz De Ignacio De La Llave,Citlaltépetl,el crucero,,,,,,El Crucero
náhuatl,Veracruz De Ignacio De La Llave,Pajapan,el crucero,,,,,,El Crucero
náhuatl,Veracruz De Ignacio De La Llave,Tamalín,el crucero,,,,,,El Crucero
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,el crucero (colonia las josefinas),,,,,,El Crucero (Colonia las Josefinas)
náhuatl,San Luis Potosí,Tancanhuitz,el crucero (crucerito),,,,,,El Crucero (Crucerito)
náhuatl,Guerrero,Copanatoyac,el crucero de oztocingo,,,,,,El Crucero de Oztocingo
náhuatl,Guerrero,Cualac,el cuahulote,,,,,,El Cuahulote
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el cuartel,,,,,,El Cuartel
náhuatl,Puebla,Atempan,el cuatro,,,,,,El Cuatro
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,el cuayo,,,,,,El Cuayo
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,el cuayo (la esperanza),,,,,,El Cuayo (La Esperanza)
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el cube,,,,,,El Cube
náhuatl,Veracruz De Ignacio De La Llave,Pánuco,el cube de la isleta,,,,,,El Cube de la Isleta
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,el cueto,,,,,,El Cueto
náhuatl,San Luis Potosí,Ciudad Valles,el cuiche,,,,,,El Cuiche
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el descanso (ramon jonguitud),,,,,,El Descanso (Ramón Jonguitud)
náhuatl,Veracruz De Ignacio De La Llave,Mecayapan,el diamante (francisco mendez vazquez),,,,,,El Diamante (Francisco Méndez Vázquez)
náhuatl,Colima,Tecomán,el diecinueve,,,,,,El Diecinueve
náhuatl,San Luis Potosí,Ciudad Valles,el disco,,,,,,El Disco
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el dolar ii,,,,,,El Dólar II
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el doscientos uno,,,,,,El Doscientos Uno
náhuatl,Michoacán De Ocampo,Aquila,el duin,,,,,,El Duin
náhuatl,Guerrero,Atlixtac,el duraznal,,,,,,El Duraznal
náhuatl,Oaxaca,San Martín Toxpalan,el duraznillo,,,,,,El Duraznillo
náhuatl,Nayarit,Acaponeta,el duraznito,,,,,,El Duraznito
náhuatl,Guerrero,Tixtla de Guerrero,el durazno,,,,,,El Durazno
náhuatl,Hidalgo,Tepehuacán de Guerrero,el durazno,,,,,,El Durazno
náhuatl,Veracruz De Ignacio De La Llave,Castillo de Teayo,el durazno,,,,,,El Durazno
náhuatl,Durango,Mezquital,el durazno (duraznitos),,,,,,El Durazno (Duraznitos)
náhuatl,Puebla,Hueytamalco,el eden,,,,,,El Edén
náhuatl,Guerrero,Taxco de Alarcón,el ejido (ejido guerrero),,,,,,El Ejido (Ejido Guerrero)
náhuatl,Veracruz De Ignacio De La Llave,Ilamatlán,el embocadero,,,,,,El Embocadero
náhuatl,Hidalgo,San Felipe Orizatlán,el encinal,,,,,,El Encinal
náhuatl,Puebla,Jopala,el encinal,,,,,,El Encinal
náhuatl,Puebla,Venustiano Carranza,el encinal,,,,,,El Encinal
náhuatl,San Luis Potosí,Axtla de Terrazas,el encinal,,,,,,El Encinal
náhuatl,San Luis Potosí,Tamazunchale,el encinal,,,,,,El Encinal
náhuatl,San Luis Potosí,Xilitla,el encinal,,,,,,El Encinal
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,el encinal,,,,,,El Encinal
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el encinal (rancho nuevo),,,,,,El Encinal (Rancho Nuevo)
náhuatl,Guerrero,Chilapa de Álvarez,el epazote,,,,,,El Epazote
náhuatl,México,Nicolás Romero,el esclavo,,,,,,El Esclavo
náhuatl,Veracruz De Ignacio De La Llave,Pajapan,el escobar,,,,,,El Escobar
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el escudo (la goleta),,,,,,El Escudo (La Goleta)
náhuatl,Veracruz De Ignacio De La Llave,Benito Juárez,el estero chico,,,,,,El Estero Chico
náhuatl,Morelos,Puente de Ixtla,el estudiante,,,,,,El Estudiante
náhuatl,San Luis Potosí,Tancanhuitz,el falsete,,,,,,El Falsete
náhuatl,Michoacán De Ocampo,Aquila,el faro de bucerias,,,,,,El Faro de Bucerías
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,el filete (el calvario),,,,,,El Filete (El Calvario)
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el fortin,,,,,,El Fortín
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el fortin,,,,,,El Fortín
náhuatl,Veracruz De Ignacio De La Llave,Zontecomatlán de López y Fuentes,el fortin,,,,,,El Fortín
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el frijolillo,,,,,,El Frijolillo
náhuatl,San Luis Potosí,Tampamolón Corona,el frijolillo,,,,,,El Frijolillo
náhuatl,Colima,Ixtlahuacán,el galaje,,,,,,El Galaje
náhuatl,Veracruz De Ignacio De La Llave,Citlaltépetl,el gallito (san jeronimo viejo),,,,,,El Gallito (San Jerónimo Viejo)
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el gallo,,,,,,El Gallo
náhuatl,San Luis Potosí,Tanquián de Escobedo,el gavial,,,,,,El Gavial
náhuatl,San Luis Potosí,Tamazunchale,el gavilan,,,,,,El Gavilán
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el gavilan,,,,,,El Gavilán
náhuatl,Veracruz De Ignacio De La Llave,Tatahuicapan de Juárez,el girasol,,,,,,El Girasol
náhuatl,San Luis Potosí,Xilitla,el granado,,,,,,El Granado
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el gualul,,,,,,El Gualul
náhuatl,Veracruz De Ignacio De La Llave,Tezonapa,el guapinole,,,,,,El Guapinole
náhuatl,Veracruz De Ignacio De La Llave,Pajapan,el guayabal (clara olivera cruz),,,,,,El Guayabal (Clara Olivera Cruz)
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el guayabo,,,,,,El Guayabo
náhuatl,Veracruz De Ignacio De La Llave,Platón Sánchez,el guayabo,,,,,,El Guayabo
náhuatl,San Luis Potosí,Tampamolón Corona,el habo,,,,,,El Habo
náhuatl,Veracruz De Ignacio De La Llave,Tantima,el higo,,,,,,El Higo
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el higueral,,,,,,El Higueral
náhuatl,Veracruz De Ignacio De La Llave,Pánuco,el higueron (dique rosario),,,,,,El Higuerón (Dique Rosario)
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el higuito,,,,,,El Higuito
náhuatl,Guerrero,Ahuacuotzingo,el huamuchil,,,,,,El Huamúchil
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el huayal,,,,,,El Huayal
náhuatl,San Luis Potosí,Tampacán,el huexco,,,,,,El Huexco
náhuatl,San Luis Potosí,Tampacán,el hulero,,,,,,El Hulero
náhuatl,Veracruz De Ignacio De La Llave,Tepetzintla,el humo,,,,,,El Humo
náhuatl,San Luis Potosí,Tamazunchale,el infiernillo,,,,,,El Infiernillo
náhuatl,Puebla,Xicotepec,el infierno (valle verde),,,,,,El Infierno (Valle Verde)
náhuatl,Hidalgo,Huautla,el ixtle,,,,,,El Ixtle
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el ixtle,,,,,,El Ixtle
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el ixtle flores magon,,,,,,El Ixtle Flores Magón
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el ixtle postectitla,,,,,,El Ixtle Postectitla
náhuatl,San Luis Potosí,Tancanhuitz,el izote,,,,,,El Izote
náhuatl,San Luis Potosí,Aquismón,el jabali,,,,,,El Jabalí
náhuatl,San Luis Potosí,Tamazunchale,el jabali,,,,,,El Jabalí
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el jabali,,,,,,El Jabalí
náhuatl,San Luis Potosí,Ciudad Valles,el jacubal,,,,,,El Jacubal
náhuatl,Veracruz De Ignacio De La Llave,Chicontepec,el jacubal,,,,,,El Jacubal
náhuatl,Guerrero,Chilapa de Álvarez,el jagüey,,,,,,El Jagüey
náhuatl,San Luis Potosí,Tampamolón Corona,el jagüey,,,,,,El Jagüey
náhuatl,San Luis Potosí,Xilitla,el jagüey colorado,,,,,,El Jagüey Colorado
náhuatl,Colima,Tecomán,el jarano,,,,,,El Jarano
náhuatl,Puebla,Ixtacamaxtitlán,el jardin ocojala,,,,,,El Jardín Ocojala
náhuatl,Puebla,Tuzamapan de Galeana,el jayal,,,,,,El Jayal
náhuatl,Puebla,Tenampulco,el jicarillo,,,,,,El Jicarillo
náhuatl,San Luis Potosí,San Martín Chalchicuahutla,el jobo,,,,,,El Jobo
náhuatl,San Luis Potosí,Xilitla,el jobo,,,,,,El Jobo
náhuatl,Veracruz De Ignacio De La Llave,Tantoyuca,el jobo aquiche,,,,,,El Jobo Aquiche
náhuatl,Puebla,Xicotepec,el jonote,,,,,,El Jonote
náhuatl,San Luis Potosí,Coxcatlán,el jopoy,,,,,,El Jopoy
náhuatl,San Luis Potosí,Tampamolón Corona,el jopoy,,,,,,El Jopoy
náhuatl,Veracruz De Ignacio De La Llave,Cosoleacaque,el kilometro diecisiete,,,,,,El Kilómetro Diecisiete
náhuatl,Veracruz De Ignacio De La Llave,Álamo Temapache,el kiosco,,,,,,El Kiosco
náhuatl,Puebla,Francisco Z. Mena,el laberinto,,,,,,El Laberinto
